factory_id,factory_name,industry_type,latitude,longitude,city,state,country,source,osm_id,last_updated
osm_115640778,Kolkata Industrial Site 115640778,industrial,22.5881841,88.3892583,Kolkata,West Bengal,India,overpass,115640778,2026-03-14T21:25:31.816397+00:00
osm_115652857,Kolkata Industrial Site 115652857,industrial,22.5868627,88.3872856,Kolkata,West Bengal,India,overpass,115652857,2026-03-14T21:25:31.816397+00:00
osm_115652865,Kolkata Industrial Site 115652865,industrial,22.5872132,88.3877201,Kolkata,West Bengal,India,overpass,115652865,2026-03-14T21:25:31.816397+00:00
osm_115652869,Kolkata Industrial Site 115652869,industrial,22.5866399,88.3877131,Kolkata,West Bengal,India,overpass,115652869,2026-03-14T21:25:31.816397+00:00
osm_115654041,Kolkata Industrial Site 115654041,industrial,22.589869,88.3859097,Kolkata,West Bengal,India,overpass,115654041,2026-03-14T21:25:31.816397+00:00
osm_115771109,Kolkata Industrial Site 115771109,industrial,22.5909748,88.3817106,Kolkata,West Bengal,India,overpass,115771109,2026-03-14T21:25:31.816397+00:00
osm_115771113,Kolkata Industrial Site 115771113,industrial,22.5897416,88.3814558,Kolkata,West Bengal,India,overpass,115771113,2026-03-14T21:25:31.816397+00:00
osm_115771910,Kolkata Industrial Site 115771910,industrial,22.593372,88.3817643,Kolkata,West Bengal,India,overpass,115771910,2026-03-14T21:25:31.816397+00:00
osm_115879798,Kolkata Industrial Site 115879798,industrial,22.5905997,88.3877012,Kolkata,West Bengal,India,overpass,115879798,2026-03-14T21:25:31.816397+00:00
osm_115879803,Kolkata Industrial Site 115879803,industrial,22.5920966,88.3877098,Kolkata,West Bengal,India,overpass,115879803,2026-03-14T21:25:31.816397+00:00
osm_115879823,Kolkata Industrial Site 115879823,industrial,22.591931,88.3887592,Kolkata,West Bengal,India,overpass,115879823,2026-03-14T21:25:31.816397+00:00
osm_115880822,Kolkata Industrial Site 115880822,industrial,22.5958123,88.3808873,Kolkata,West Bengal,India,overpass,115880822,2026-03-14T21:25:31.816397+00:00
osm_116038025,Kolkata Industrial Site 116038025,industrial,22.5987729,88.3842104,Kolkata,West Bengal,India,overpass,116038025,2026-03-14T21:25:31.816397+00:00
osm_116038030,Kolkata Industrial Site 116038030,industrial,22.5973244,88.3805279,Kolkata,West Bengal,India,overpass,116038030,2026-03-14T21:25:31.816397+00:00
osm_116038052,Kolkata Industrial Site 116038052,industrial,22.5988719,88.3825207,Kolkata,West Bengal,India,overpass,116038052,2026-03-14T21:25:31.816397+00:00
osm_116038063,Kolkata Industrial Site 116038063,industrial,22.599647,88.3814854,Kolkata,West Bengal,India,overpass,116038063,2026-03-14T21:25:31.816397+00:00
osm_116064828,Kolkata Industrial Site 116064828,industrial,22.5971856,88.3843794,Kolkata,West Bengal,India,overpass,116064828,2026-03-14T21:25:31.816397+00:00
osm_116064841,Kolkata Industrial Site 116064841,industrial,22.5977229,88.3852108,Kolkata,West Bengal,India,overpass,116064841,2026-03-14T21:25:31.816397+00:00
osm_116193602,Kolkata Industrial Site 116193602,industrial,22.5976832,88.3867344,Kolkata,West Bengal,India,overpass,116193602,2026-03-14T21:25:31.816397+00:00
osm_116193621,Kolkata Industrial Site 116193621,industrial,22.5963436,88.3865454,Kolkata,West Bengal,India,overpass,116193621,2026-03-14T21:25:31.816397+00:00
osm_116193624,Kolkata Industrial Site 116193624,industrial,22.5950708,88.3839061,Kolkata,West Bengal,India,overpass,116193624,2026-03-14T21:25:31.816397+00:00
osm_116196516,Kolkata Industrial Site 116196516,industrial,22.5944691,88.3863375,Kolkata,West Bengal,India,overpass,116196516,2026-03-14T21:25:31.816397+00:00
osm_116196529,Kolkata Industrial Site 116196529,industrial,22.5948999,88.3884886,Kolkata,West Bengal,India,overpass,116196529,2026-03-14T21:25:31.816397+00:00
osm_116231405,Kolkata Industrial Site 116231405,industrial,22.5966308,88.3884645,Kolkata,West Bengal,India,overpass,116231405,2026-03-14T21:25:31.816397+00:00
osm_116231667,Kolkata Industrial Site 116231667,industrial,22.5952559,88.3901058,Kolkata,West Bengal,India,overpass,116231667,2026-03-14T21:25:31.816397+00:00
osm_116234219,Kolkata Industrial Site 116234219,industrial,22.6027445,88.3780684,Kolkata,West Bengal,India,overpass,116234219,2026-03-14T21:25:31.816397+00:00
osm_116234236,Kolkata Industrial Site 116234236,industrial,22.6036236,88.3803134,Kolkata,West Bengal,India,overpass,116234236,2026-03-14T21:25:31.816397+00:00
osm_116234240,Kolkata Industrial Site 116234240,industrial,22.6024796,88.3800667,Kolkata,West Bengal,India,overpass,116234240,2026-03-14T21:25:31.816397+00:00
osm_116334784,Kolkata Industrial Site 116334784,industrial,22.6041053,88.3767298,Kolkata,West Bengal,India,overpass,116334784,2026-03-14T21:25:31.816397+00:00
osm_116481171,Kolkata Industrial Site 116481171,industrial,22.6050756,88.3754876,Kolkata,West Bengal,India,overpass,116481171,2026-03-14T21:25:31.816397+00:00
osm_116501227,Kolkata Industrial Site 116501227,industrial,22.6077599,88.3713206,Kolkata,West Bengal,India,overpass,116501227,2026-03-14T21:25:31.816397+00:00
osm_116504143,Kolkata Industrial Site 116504143,industrial,22.6083999,88.3689284,Kolkata,West Bengal,India,overpass,116504143,2026-03-14T21:25:31.816397+00:00
osm_116504146,Kolkata Industrial Site 116504146,industrial,22.6078602,88.3744215,Kolkata,West Bengal,India,overpass,116504146,2026-03-14T21:25:31.816397+00:00
osm_116513598,Kolkata Industrial Site 116513598,industrial,22.6113034,88.3701969,Kolkata,West Bengal,India,overpass,116513598,2026-03-14T21:25:31.816397+00:00
osm_116759679,Kolkata Industrial Site 116759679,industrial,22.6096138,88.3734644,Kolkata,West Bengal,India,overpass,116759679,2026-03-14T21:25:31.816397+00:00
osm_116763471,Kolkata Industrial Site 116763471,industrial,22.6184161,88.3709575,Kolkata,West Bengal,India,overpass,116763471,2026-03-14T21:25:31.816397+00:00
osm_116763531,Kolkata Industrial Site 116763531,industrial,22.6139579,88.3705258,Kolkata,West Bengal,India,overpass,116763531,2026-03-14T21:25:31.816397+00:00
osm_116763574,Kolkata Industrial Site 116763574,industrial,22.616113,88.370983,Kolkata,West Bengal,India,overpass,116763574,2026-03-14T21:25:31.816397+00:00
osm_117391761,Kolkata Industrial Site 117391761,industrial,22.5287194,88.3725453,Kolkata,West Bengal,India,overpass,117391761,2026-03-14T21:25:31.816397+00:00
osm_117391775,Kolkata Industrial Site 117391775,factory,22.5258811,88.3720877,Kolkata,West Bengal,India,overpass,117391775,2026-03-14T21:25:31.816397+00:00
osm_117566148,Kolkata Industrial Site 117566148,industrial,22.5278918,88.3744679,Kolkata,West Bengal,India,overpass,117566148,2026-03-14T21:25:31.816397+00:00
osm_117566164,Kolkata Industrial Site 117566164,industrial,22.5249765,88.3741989,Kolkata,West Bengal,India,overpass,117566164,2026-03-14T21:25:31.816397+00:00
osm_117566173,Kolkata Industrial Site 117566173,industrial,22.5254651,88.3734668,Kolkata,West Bengal,India,overpass,117566173,2026-03-14T21:25:31.816397+00:00
osm_117566181,Kolkata Industrial Site 117566181,industrial,22.5259867,88.3756144,Kolkata,West Bengal,India,overpass,117566181,2026-03-14T21:25:31.816397+00:00
osm_117566188,Kolkata Industrial Site 117566188,industrial,22.5270506,88.3746217,Kolkata,West Bengal,India,overpass,117566188,2026-03-14T21:25:31.816397+00:00
osm_117566191,Kolkata Industrial Site 117566191,industrial,22.5272415,88.3744959,Kolkata,West Bengal,India,overpass,117566191,2026-03-14T21:25:31.816397+00:00
osm_117604825,Kolkata Industrial Site 117604825,industrial,22.5261682,88.3769888,Kolkata,West Bengal,India,overpass,117604825,2026-03-14T21:25:31.816397+00:00
osm_117604835,Kolkata Industrial Site 117604835,industrial,22.525415,88.3763193,Kolkata,West Bengal,India,overpass,117604835,2026-03-14T21:25:31.816397+00:00
osm_117691816,Kolkata Industrial Site 117691816,industrial,22.5234594,88.3762069,Kolkata,West Bengal,India,overpass,117691816,2026-03-14T21:25:31.816397+00:00
osm_117853451,Kolkata Industrial Site 117853451,industrial,22.5199662,88.3760045,Kolkata,West Bengal,India,overpass,117853451,2026-03-14T21:25:31.816397+00:00
osm_117853453,Kolkata Industrial Site 117853453,industrial,22.5211355,88.3730465,Kolkata,West Bengal,India,overpass,117853453,2026-03-14T21:25:31.816397+00:00
osm_117853462,Kolkata Industrial Site 117853462,industrial,22.5240816,88.3755243,Kolkata,West Bengal,India,overpass,117853462,2026-03-14T21:25:31.816397+00:00
osm_117853497,Kolkata Industrial Site 117853497,industrial,22.523821,88.3735375,Kolkata,West Bengal,India,overpass,117853497,2026-03-14T21:25:31.816397+00:00
osm_117856399,Kolkata Industrial Site 117856399,industrial,22.5206775,88.3883593,Kolkata,West Bengal,India,overpass,117856399,2026-03-14T21:25:31.816397+00:00
osm_117856402,Kolkata Industrial Site 117856402,industrial,22.5199835,88.3888002,Kolkata,West Bengal,India,overpass,117856402,2026-03-14T21:25:31.816397+00:00
osm_117856409,Kolkata Industrial Site 117856409,industrial,22.5210248,88.3864413,Kolkata,West Bengal,India,overpass,117856409,2026-03-14T21:25:31.816397+00:00
osm_117856411,Kolkata Industrial Site 117856411,industrial,22.5200273,88.3856066,Kolkata,West Bengal,India,overpass,117856411,2026-03-14T21:25:31.816397+00:00
osm_117961786,Kolkata Industrial Site 117961786,industrial,22.5136349,88.3903313,Kolkata,West Bengal,India,overpass,117961786,2026-03-14T21:25:31.816397+00:00
osm_117975070,Kolkata Industrial Site 117975070,industrial,22.5156139,88.3814639,Kolkata,West Bengal,India,overpass,117975070,2026-03-14T21:25:31.816397+00:00
osm_117975077,Kolkata Industrial Site 117975077,industrial,22.5172218,88.3832843,Kolkata,West Bengal,India,overpass,117975077,2026-03-14T21:25:31.816397+00:00
osm_117975090,Kolkata Industrial Site 117975090,industrial,22.5157645,88.3802718,Kolkata,West Bengal,India,overpass,117975090,2026-03-14T21:25:31.816397+00:00
osm_118074176,Kolkata Industrial Site 118074176,industrial,22.5201662,88.3733328,Kolkata,West Bengal,India,overpass,118074176,2026-03-14T21:25:31.816397+00:00
osm_118074762,Kolkata Industrial Site 118074762,industrial,22.5171602,88.3784606,Kolkata,West Bengal,India,overpass,118074762,2026-03-14T21:25:31.816397+00:00
osm_118110446,Kolkata Industrial Site 118110446,industrial,22.5200558,88.3729467,Kolkata,West Bengal,India,overpass,118110446,2026-03-14T21:25:31.816397+00:00
osm_118110449,Kolkata Industrial Site 118110449,industrial,22.5195602,88.372535,Kolkata,West Bengal,India,overpass,118110449,2026-03-14T21:25:31.816397+00:00
osm_118110682,Kolkata Industrial Site 118110682,industrial,22.5175891,88.3728202,Kolkata,West Bengal,India,overpass,118110682,2026-03-14T21:25:31.816397+00:00
osm_118110688,Kolkata Industrial Site 118110688,industrial,22.5184034,88.3727526,Kolkata,West Bengal,India,overpass,118110688,2026-03-14T21:25:31.816397+00:00
osm_118112270,Kolkata Industrial Site 118112270,industrial,22.5155466,88.3744236,Kolkata,West Bengal,India,overpass,118112270,2026-03-14T21:25:31.816397+00:00
osm_118112281,Kolkata Industrial Site 118112281,industrial,22.5166652,88.3732206,Kolkata,West Bengal,India,overpass,118112281,2026-03-14T21:25:31.816397+00:00
osm_118112791,Kolkata Industrial Site 118112791,industrial,22.5164568,88.3722181,Kolkata,West Bengal,India,overpass,118112791,2026-03-14T21:25:31.816397+00:00
osm_118112798,Kolkata Industrial Site 118112798,industrial,22.5158689,88.3724161,Kolkata,West Bengal,India,overpass,118112798,2026-03-14T21:25:31.816397+00:00
osm_118114915,Kolkata Industrial Site 118114915,industrial,22.5149863,88.3724347,Kolkata,West Bengal,India,overpass,118114915,2026-03-14T21:25:31.816397+00:00
osm_118114928,Kolkata Industrial Site 118114928,industrial,22.5150456,88.3741481,Kolkata,West Bengal,India,overpass,118114928,2026-03-14T21:25:31.816397+00:00
osm_118114936,Kolkata Industrial Site 118114936,industrial,22.5150518,88.3732275,Kolkata,West Bengal,India,overpass,118114936,2026-03-14T21:25:31.816397+00:00
osm_118114939,Kolkata Industrial Site 118114939,industrial,22.5151113,88.3737572,Kolkata,West Bengal,India,overpass,118114939,2026-03-14T21:25:31.816397+00:00
osm_118139469,Kolkata Industrial Site 118139469,industrial,22.5249825,88.3673223,Kolkata,West Bengal,India,overpass,118139469,2026-03-14T21:25:31.816397+00:00
osm_118139989,Kolkata Industrial Site 118139989,factory,22.5240424,88.3712936,Kolkata,West Bengal,India,overpass,118139989,2026-03-14T21:25:31.816397+00:00
osm_118175817,Kolkata Industrial Site 118175817,industrial,22.5209107,88.3704306,Kolkata,West Bengal,India,overpass,118175817,2026-03-14T21:25:31.816397+00:00
osm_118521436,Kolkata Industrial Site 118521436,industrial,22.50732,88.363948,Kolkata,West Bengal,India,overpass,118521436,2026-03-14T21:25:31.816397+00:00
osm_118642914,Kolkata Industrial Site 118642914,industrial,22.5059769,88.3539683,Kolkata,West Bengal,India,overpass,118642914,2026-03-14T21:25:31.816397+00:00
osm_118667184,Kolkata Industrial Site 118667184,industrial,22.5007814,88.3497647,Kolkata,West Bengal,India,overpass,118667184,2026-03-14T21:25:31.816397+00:00
osm_118667193,Kolkata Industrial Site 118667193,industrial,22.5004697,88.348736,Kolkata,West Bengal,India,overpass,118667193,2026-03-14T21:25:31.816397+00:00
osm_118681493,Kolkata Industrial Site 118681493,industrial,22.4962286,88.3496421,Kolkata,West Bengal,India,overpass,118681493,2026-03-14T21:25:31.816397+00:00
osm_118840253,Kolkata Industrial Site 118840253,industrial,22.4977822,88.374144,Kolkata,West Bengal,India,overpass,118840253,2026-03-14T21:25:31.816397+00:00
osm_119547896,Kolkata Industrial Site 119547896,industrial,22.5138653,88.3803025,Kolkata,West Bengal,India,overpass,119547896,2026-03-14T21:25:31.816397+00:00
osm_119547900,Kolkata Industrial Site 119547900,industrial,22.51362,88.3785792,Kolkata,West Bengal,India,overpass,119547900,2026-03-14T21:25:31.816397+00:00
osm_119803279,Kolkata Industrial Site 119803279,industrial,22.5108584,88.3798829,Kolkata,West Bengal,India,overpass,119803279,2026-03-14T21:25:31.816397+00:00
osm_120008363,Kolkata Industrial Site 120008363,industrial,22.5050872,88.3837356,Kolkata,West Bengal,India,overpass,120008363,2026-03-14T21:25:31.816397+00:00
osm_120020313,Kolkata Industrial Site 120020313,industrial,22.5112462,88.3820486,Kolkata,West Bengal,India,overpass,120020313,2026-03-14T21:25:31.816397+00:00
osm_120175938,Kolkata Industrial Site 120175938,industrial,22.4968775,88.3600723,Kolkata,West Bengal,India,overpass,120175938,2026-03-14T21:25:31.816397+00:00
osm_120177439,Kolkata Industrial Site 120177439,industrial,22.4991633,88.3579232,Kolkata,West Bengal,India,overpass,120177439,2026-03-14T21:25:31.816397+00:00
osm_120177467,Kolkata Industrial Site 120177467,industrial,22.4983008,88.3579855,Kolkata,West Bengal,India,overpass,120177467,2026-03-14T21:25:31.816397+00:00
osm_120177475,Kolkata Industrial Site 120177475,industrial,22.4979358,88.3582132,Kolkata,West Bengal,India,overpass,120177475,2026-03-14T21:25:31.816397+00:00
osm_120180768,Kolkata Industrial Site 120180768,industrial,22.4975207,88.3593772,Kolkata,West Bengal,India,overpass,120180768,2026-03-14T21:25:31.816397+00:00
osm_120182171,Kolkata Industrial Site 120182171,industrial,22.4976404,88.3638967,Kolkata,West Bengal,India,overpass,120182171,2026-03-14T21:25:31.816397+00:00
osm_120229556,Kolkata Industrial Site 120229556,industrial,22.4998637,88.3657672,Kolkata,West Bengal,India,overpass,120229556,2026-03-14T21:25:31.816397+00:00
osm_120230423,Kolkata Industrial Site 120230423,industrial,22.4986964,88.3666204,Kolkata,West Bengal,India,overpass,120230423,2026-03-14T21:25:31.816397+00:00
osm_120230900,Kolkata Industrial Site 120230900,industrial,22.4991613,88.3676048,Kolkata,West Bengal,India,overpass,120230900,2026-03-14T21:25:31.816397+00:00
osm_120230913,Kolkata Industrial Site 120230913,industrial,22.4994312,88.366934,Kolkata,West Bengal,India,overpass,120230913,2026-03-14T21:25:31.816397+00:00
osm_120327177,Kolkata Industrial Site 120327177,industrial,22.4937272,88.3659822,Kolkata,West Bengal,India,overpass,120327177,2026-03-14T21:25:31.816397+00:00
osm_120345359,Kolkata Industrial Site 120345359,industrial,22.4925968,88.3469089,Kolkata,West Bengal,India,overpass,120345359,2026-03-14T21:25:31.816397+00:00
osm_120564610,Kolkata Industrial Site 120564610,industrial,22.4954396,88.3705659,Kolkata,West Bengal,India,overpass,120564610,2026-03-14T21:25:31.816397+00:00
osm_121088314,Kolkata Industrial Site 121088314,industrial,22.4905849,88.3477659,Kolkata,West Bengal,India,overpass,121088314,2026-03-14T21:25:31.816397+00:00
osm_121124448,Kolkata Industrial Site 121124448,industrial,22.4880387,88.3463698,Kolkata,West Bengal,India,overpass,121124448,2026-03-14T21:25:31.816397+00:00
osm_121294757,Kolkata Industrial Site 121294757,industrial,22.4821514,88.3454953,Kolkata,West Bengal,India,overpass,121294757,2026-03-14T21:25:31.816397+00:00
osm_121296352,Kolkata Industrial Site 121296352,industrial,22.4834236,88.3464341,Kolkata,West Bengal,India,overpass,121296352,2026-03-14T21:25:31.816397+00:00
osm_121296370,Kolkata Industrial Site 121296370,industrial,22.4860343,88.3452969,Kolkata,West Bengal,India,overpass,121296370,2026-03-14T21:25:31.816397+00:00
osm_121328990,Technician's Studio,industrial,22.4893713,88.3443203,Kolkata,West Bengal,India,overpass,121328990,2026-03-14T21:25:31.816397+00:00
osm_121328994,Kolkata Industrial Site 121328994,industrial,22.4900086,88.3445455,Kolkata,West Bengal,India,overpass,121328994,2026-03-14T21:25:31.816397+00:00
osm_121474641,Kolkata Industrial Site 121474641,industrial,22.4814234,88.3514674,Kolkata,West Bengal,India,overpass,121474641,2026-03-14T21:25:31.816397+00:00
osm_121760861,Kolkata Industrial Site 121760861,industrial,22.5035131,88.3518397,Kolkata,West Bengal,India,overpass,121760861,2026-03-14T21:25:31.816397+00:00
osm_121760863,Kolkata Industrial Site 121760863,industrial,22.5028107,88.3495262,Kolkata,West Bengal,India,overpass,121760863,2026-03-14T21:25:31.816397+00:00
osm_121760876,Kolkata Industrial Site 121760876,industrial,22.5018889,88.3516269,Kolkata,West Bengal,India,overpass,121760876,2026-03-14T21:25:31.816397+00:00
osm_121761163,Kolkata Industrial Site 121761163,industrial,22.5026008,88.3479188,Kolkata,West Bengal,India,overpass,121761163,2026-03-14T21:25:31.816397+00:00
osm_121761171,Kolkata Industrial Site 121761171,industrial,22.5015712,88.3474883,Kolkata,West Bengal,India,overpass,121761171,2026-03-14T21:25:31.816397+00:00
osm_121762170,Kolkata Industrial Site 121762170,industrial,22.5066639,88.3462036,Kolkata,West Bengal,India,overpass,121762170,2026-03-14T21:25:31.816397+00:00
osm_121763829,Kolkata Industrial Site 121763829,industrial,22.504147,88.3508419,Kolkata,West Bengal,India,overpass,121763829,2026-03-14T21:25:31.816397+00:00
osm_121763873,Kolkata Industrial Site 121763873,industrial,22.5038657,88.35028,Kolkata,West Bengal,India,overpass,121763873,2026-03-14T21:25:31.816397+00:00
osm_121764538,Kolkata Industrial Site 121764538,industrial,22.50541,88.3512205,Kolkata,West Bengal,India,overpass,121764538,2026-03-14T21:25:31.816397+00:00
osm_121904566,Kolkata Industrial Site 121904566,industrial,22.5244075,88.3589226,Kolkata,West Bengal,India,overpass,121904566,2026-03-14T21:25:31.816397+00:00
osm_121905848,Kolkata Industrial Site 121905848,industrial,22.5232236,88.3570345,Kolkata,West Bengal,India,overpass,121905848,2026-03-14T21:25:31.816397+00:00
osm_121905881,Kolkata Industrial Site 121905881,industrial,22.5209119,88.3575948,Kolkata,West Bengal,India,overpass,121905881,2026-03-14T21:25:31.816397+00:00
osm_121905888,Kolkata Industrial Site 121905888,industrial,22.5239581,88.3552997,Kolkata,West Bengal,India,overpass,121905888,2026-03-14T21:25:31.816397+00:00
osm_121906639,Laundry,industrial,22.526536,88.3565038,Kolkata,West Bengal,India,overpass,121906639,2026-03-14T21:25:31.816397+00:00
osm_121988224,Kolkata Industrial Site 121988224,industrial,22.5300591,88.3576583,Kolkata,West Bengal,India,overpass,121988224,2026-03-14T21:25:31.816397+00:00
osm_122033771,Kolkata Industrial Site 122033771,industrial,22.5348319,88.3579165,Kolkata,West Bengal,India,overpass,122033771,2026-03-14T21:25:31.816397+00:00
osm_122033772,Kolkata Industrial Site 122033772,industrial,22.5353191,88.3595393,Kolkata,West Bengal,India,overpass,122033772,2026-03-14T21:25:31.816397+00:00
osm_122147024,GE Project,industrial,22.5349837,88.3601347,Kolkata,West Bengal,India,overpass,122147024,2026-03-14T21:25:31.816397+00:00
osm_122419632,Kolkata Industrial Site 122419632,industrial,22.5360436,88.3473445,Kolkata,West Bengal,India,overpass,122419632,2026-03-14T21:25:31.816397+00:00
osm_122442876,Kolkata Industrial Site 122442876,industrial,22.5339029,88.3466433,Kolkata,West Bengal,India,overpass,122442876,2026-03-14T21:25:31.816397+00:00
osm_122926363,Kolkata Industrial Site 122926363,industrial,22.5382138,88.3352065,Kolkata,West Bengal,India,overpass,122926363,2026-03-14T21:25:31.816397+00:00
osm_122950335,Kolkata Industrial Site 122950335,industrial,22.5338175,88.3358085,Kolkata,West Bengal,India,overpass,122950335,2026-03-14T21:25:31.816397+00:00
osm_123141813,Kolkata Industrial Site 123141813,industrial,22.5398483,88.3327736,Kolkata,West Bengal,India,overpass,123141813,2026-03-14T21:25:31.816397+00:00
osm_123141829,Kolkata Industrial Site 123141829,industrial,22.5405646,88.331631,Kolkata,West Bengal,India,overpass,123141829,2026-03-14T21:25:31.816397+00:00
osm_123491608,Kolkata Industrial Site 123491608,industrial,22.537911,88.3277741,Kolkata,West Bengal,India,overpass,123491608,2026-03-14T21:25:31.816397+00:00
osm_123684918,Kolkata Industrial Site 123684918,industrial,22.5459488,88.3250941,Kolkata,West Bengal,India,overpass,123684918,2026-03-14T21:25:31.816397+00:00
osm_123684927,Kolkata Industrial Site 123684927,industrial,22.5492038,88.324305,Kolkata,West Bengal,India,overpass,123684927,2026-03-14T21:25:31.816397+00:00
osm_123684929,Kolkata Industrial Site 123684929,industrial,22.5429812,88.3270644,Kolkata,West Bengal,India,overpass,123684929,2026-03-14T21:25:31.816397+00:00
osm_123685096,Kolkata Industrial Site 123685096,industrial,22.5496931,88.3240628,Kolkata,West Bengal,India,overpass,123685096,2026-03-14T21:25:31.816397+00:00
osm_123688352,Kolkata Industrial Site 123688352,industrial,22.5488322,88.323087,Kolkata,West Bengal,India,overpass,123688352,2026-03-14T21:25:31.816397+00:00
osm_123688353,Kolkata Industrial Site 123688353,industrial,22.5476975,88.3213624,Kolkata,West Bengal,India,overpass,123688353,2026-03-14T21:25:31.816397+00:00
osm_123689687,Kolkata Industrial Site 123689687,industrial,22.5468925,88.322901,Kolkata,West Bengal,India,overpass,123689687,2026-03-14T21:25:31.816397+00:00
osm_123689689,Kolkata Industrial Site 123689689,industrial,22.5464169,88.3201236,Kolkata,West Bengal,India,overpass,123689689,2026-03-14T21:25:31.816397+00:00
osm_123702167,Kolkata Industrial Site 123702167,industrial,22.5452108,88.3238623,Kolkata,West Bengal,India,overpass,123702167,2026-03-14T21:25:31.816397+00:00
osm_123702172,Kolkata Industrial Site 123702172,industrial,22.5449173,88.3247441,Kolkata,West Bengal,India,overpass,123702172,2026-03-14T21:25:31.816397+00:00
osm_123702184,Kolkata Industrial Site 123702184,industrial,22.545856,88.3227521,Kolkata,West Bengal,India,overpass,123702184,2026-03-14T21:25:31.816397+00:00
osm_123725707,Kolkata Industrial Site 123725707,industrial,22.5427576,88.3263884,Kolkata,West Bengal,India,overpass,123725707,2026-03-14T21:25:31.816397+00:00
osm_123726501,Kolkata Industrial Site 123726501,industrial,22.5418825,88.3167905,Kolkata,West Bengal,India,overpass,123726501,2026-03-14T21:25:31.816397+00:00
osm_123728004,Kolkata Industrial Site 123728004,industrial,22.5464208,88.3159765,Kolkata,West Bengal,India,overpass,123728004,2026-03-14T21:25:31.816397+00:00
osm_123837965,Kolkata Industrial Site 123837965,industrial,22.543686,88.3189418,Kolkata,West Bengal,India,overpass,123837965,2026-03-14T21:25:31.816397+00:00
osm_123838825,Kolkata Industrial Site 123838825,industrial,22.5417396,88.3141419,Kolkata,West Bengal,India,overpass,123838825,2026-03-14T21:25:31.816397+00:00
osm_123852882,Kolkata Industrial Site 123852882,industrial,22.5446552,88.3117185,Kolkata,West Bengal,India,overpass,123852882,2026-03-14T21:25:31.816397+00:00
osm_123852901,Kolkata Industrial Site 123852901,industrial,22.5455712,88.3128841,Kolkata,West Bengal,India,overpass,123852901,2026-03-14T21:25:31.816397+00:00
osm_124114867,Kolkata Industrial Site 124114867,industrial,22.5472782,88.3009072,Kolkata,West Bengal,India,overpass,124114867,2026-03-14T21:25:31.816397+00:00
osm_124114884,Kolkata Industrial Site 124114884,industrial,22.5426394,88.3025882,Kolkata,West Bengal,India,overpass,124114884,2026-03-14T21:25:31.816397+00:00
osm_124114885,Kolkata Industrial Site 124114885,industrial,22.5442327,88.3071935,Kolkata,West Bengal,India,overpass,124114885,2026-03-14T21:25:31.816397+00:00
osm_124114889,Kolkata Industrial Site 124114889,industrial,22.5444651,88.3045678,Kolkata,West Bengal,India,overpass,124114889,2026-03-14T21:25:31.816397+00:00
osm_124238756,Kolkata Industrial Site 124238756,industrial,22.5384774,88.3013088,Kolkata,West Bengal,India,overpass,124238756,2026-03-14T21:25:31.816397+00:00
osm_126949147,Kolkata Industrial Site 126949147,industrial,22.5377395,88.2974598,Kolkata,West Bengal,India,overpass,126949147,2026-03-14T21:25:31.816397+00:00
osm_142369816,Kolkata Industrial Site 142369816,industrial,22.5421326,88.3194538,Kolkata,West Bengal,India,overpass,142369816,2026-03-14T21:25:31.816397+00:00
osm_142369824,Kolkata Industrial Site 142369824,industrial,22.5401844,88.3194498,Kolkata,West Bengal,India,overpass,142369824,2026-03-14T21:25:31.816397+00:00
osm_142369990,Kolkata Industrial Site 142369990,industrial,22.5416632,88.3181836,Kolkata,West Bengal,India,overpass,142369990,2026-03-14T21:25:31.816397+00:00
osm_142369991,Kolkata Industrial Site 142369991,industrial,22.5393507,88.3175777,Kolkata,West Bengal,India,overpass,142369991,2026-03-14T21:25:31.816397+00:00
osm_142485601,Kolkata Industrial Site 142485601,industrial,22.5424466,88.309032,Kolkata,West Bengal,India,overpass,142485601,2026-03-14T21:25:31.816397+00:00
osm_142485816,Kolkata Industrial Site 142485816,industrial,22.5407612,88.3059918,Kolkata,West Bengal,India,overpass,142485816,2026-03-14T21:25:31.816397+00:00
osm_142690813,Kolkata Industrial Site 142690813,industrial,22.5299403,88.3227331,Kolkata,West Bengal,India,overpass,142690813,2026-03-14T21:25:31.816397+00:00
osm_142691964,Kolkata Industrial Site 142691964,industrial,22.5291846,88.3250892,Kolkata,West Bengal,India,overpass,142691964,2026-03-14T21:25:31.816397+00:00
osm_142692530,Kolkata Industrial Site 142692530,industrial,22.5291078,88.322973,Kolkata,West Bengal,India,overpass,142692530,2026-03-14T21:25:31.816397+00:00
osm_142692557,Kolkata Industrial Site 142692557,industrial,22.5273178,88.3250148,Kolkata,West Bengal,India,overpass,142692557,2026-03-14T21:25:31.816397+00:00
osm_142693873,Kolkata Industrial Site 142693873,industrial,22.5264711,88.3240082,Kolkata,West Bengal,India,overpass,142693873,2026-03-14T21:25:31.816397+00:00
osm_142705832,Kolkata Industrial Site 142705832,industrial,22.5221459,88.3216626,Kolkata,West Bengal,India,overpass,142705832,2026-03-14T21:25:31.816397+00:00
osm_142718061,Kolkata Industrial Site 142718061,industrial,22.5369761,88.3164605,Kolkata,West Bengal,India,overpass,142718061,2026-03-14T21:25:31.816397+00:00
osm_142947735,Kolkata Industrial Site 142947735,industrial,22.5304479,88.3171231,Kolkata,West Bengal,India,overpass,142947735,2026-03-14T21:25:31.816397+00:00
