factory_id,factory_name,industry_type,city,risk_level,composite_score,dominant_pollutant,immediate_actions,short_term_actions,long_term_actions,monitoring_actions,summary,generated_at
osm_4784023232,Mahajan Aata Chakki,works,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Mahajan Aata Chakki is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.542806+00:00
osm_12212780822,Kolapuri Amma Packaging,works,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Kolapuri Amma Packaging is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.548100+00:00
osm_12913861423,Hasmukh Agency,depot,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Hasmukh Agency is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.552310+00:00
osm_13122482757,HMT,works,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,HMT is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.557104+00:00
osm_24580022,Bosch NhP,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Bosch NhP is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.561318+00:00
osm_26399624,ITPB,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,ITPB is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.565193+00:00
osm_32260062,BWSSB,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,BWSSB is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.569036+00:00
osm_32425336,BMTC Depot 4 (Jayanagara),depot,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,BMTC Depot 4 (Jayanagara) is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.573374+00:00
osm_33300485,Central Warehouse,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Central Warehouse is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.577482+00:00
osm_33300660,Concor,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Concor is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.581347+00:00
osm_35311978,Gas Turbine Research Establishment,research_institute,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Gas Turbine Research Establishment is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.585018+00:00
osm_35326939,Electronics and Radar Development Establishment,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Electronics and Radar Development Establishment is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.589020+00:00
osm_35913751,Sewage Treatment Plant,wastewater_plant,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Sewage Treatment Plant is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.593209+00:00
osm_36676089,Bharat Fritz Weiner,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Bharat Fritz Weiner is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.597285+00:00
osm_37107313,Central Power Research Institute,research_institute,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Central Power Research Institute is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.600893+00:00
osm_37108080,Hindustan Machine Tools,factory,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Hindustan Machine Tools is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.604590+00:00
osm_37351659,Khodays Breweries,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Khodays Breweries is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.608777+00:00
osm_37700530,Indian Space Research Organisation,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Indian Space Research Organisation is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.612542+00:00
osm_37723399,Steel Authority of India Limited - SAIL Warehouse,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Steel Authority of India Limited - SAIL Warehouse is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.616199+00:00
osm_37723456,Indian Telephony Industries,factory,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Indian Telephony Industries is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.619827+00:00
osm_37723503,Food Corporation of India,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Food Corporation of India is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.623957+00:00
osm_37723522,Krishnarajapuram Diesel Loco Shed,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Krishnarajapuram Diesel Loco Shed is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.627936+00:00
osm_37842931,New Government Electric Factory,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,New Government Electric Factory is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.631742+00:00
osm_38047337,Vrishabhavathi Valley 150MLD Sewage Treatment Plant,wastewater_plant,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Vrishabhavathi Valley 150MLD Sewage Treatment Plant is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.635413+00:00
osm_38539863,Khodays Distilleries,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Khodays Distilleries is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.639476+00:00
osm_38762882,KSRTC Depot 4 (Shantinagar),depot,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,KSRTC Depot 4 (Shantinagar) is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.643327+00:00
osm_38767884,KSRTC Depot 1 (Shantinagar),depot,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,KSRTC Depot 1 (Shantinagar) is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.647055+00:00
osm_38774080,Nandini Dairy,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Nandini Dairy is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.650603+00:00
osm_38832005,Bharath Heavy Electricals Limited,factory,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Bharath Heavy Electricals Limited is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.654244+00:00
osm_38858166,Mysore Lamps,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Mysore Lamps is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.658627+00:00
osm_38978195,BMTC Depot 26 (Yeshwanthpura),depot,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,BMTC Depot 26 (Yeshwanthpura) is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.662579+00:00
osm_40585036,BMRCL Batching Plant 1,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,BMRCL Batching Plant 1 is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.666271+00:00
osm_41722454,Aeronautical Development Establishment,research_institute,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Aeronautical Development Establishment is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.670003+00:00
osm_41722461,National Aerospace Laboratories,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,National Aerospace Laboratories is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.674148+00:00
osm_41722463,U. R. Rao Satellite Centre,factory,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,U. R. Rao Satellite Centre is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.678366+00:00
osm_42014450,Bengaluru Industrial Site 42014450,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Bengaluru Industrial Site 42014450 is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.682126+00:00
osm_42400610,Bengaluru Industrial Site 42400610,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Bengaluru Industrial Site 42400610 is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.685708+00:00
osm_42407837,Central Research Labarotary,college,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Central Research Labarotary is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.689888+00:00
osm_42435581,HMT,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,HMT is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.693947+00:00
osm_44830529,Government Soap Factory,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Government Soap Factory is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.697710+00:00
osm_45267542,ITI Industrial Estate,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,ITI Industrial Estate is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.701482+00:00
osm_45268954,Satellite Goods Terminal,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Satellite Goods Terminal is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.705519+00:00
osm_45269834,Food Corporation of India - FCI,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Food Corporation of India - FCI is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.709688+00:00
osm_45919485,Kennametal,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Kennametal is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.713609+00:00
osm_46922184,Bengaluru Industrial Site 46922184,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Bengaluru Industrial Site 46922184 is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.717239+00:00
osm_46922191,Bengaluru Industrial Site 46922191,industrial,Bengaluru,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Bengaluru Industrial Site 46922191 is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:27.720965+00:00
